,day,month,year,weekday,hour,minute,matchday,status,leagueName,leagueId,leagueType,stage,homeName,homeId,awayName,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt
328000,27,11,2021,6,15,0,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Millwall,384,1,1,2,1
328003,27,11,2021,6,15,0,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Coventry City,1076,1,0,2,2
327240,27,11,2021,6,17,30,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Leeds United,341,0,0,0,0
328057,29,10,2021,5,18,45,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Nottingham,351,1,0,1,1
327270,30,10,2021,6,11,30,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Arsenal,57,0,2,0,2
328062,30,10,2021,6,11,30,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Fulham,63,West Brom,74,2,0,3,0
328060,30,10,2021,6,14,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Coventry City,1076,0,1,0,1
328053,30,10,2021,6,14,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Peterborough,1077,3,0,3,0
327267,30,10,2021,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Chelsea,61,0,0,0,3
328059,30,10,2021,6,14,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Birmingham,332,0,0,0,2
328055,30,10,2021,6,14,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Blackpool,336,0,0,0,1
327269,30,10,2021,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Brighton Hove,397,2,1,2,2
328064,30,10,2021,6,14,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Barnsley,357,2,1,2,1
327271,30,10,2021,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Brentford,402,3,0,3,1
328058,30,10,2021,6,14,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Luton Town,389,2,0,2,0
328061,30,10,2021,6,14,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Millwall,384,0,0,1,0
328054,30,10,2021,6,14,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Cardiff,715,2,0,3,3
327268,30,10,2021,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Crystal Palace,354,0,1,0,2
328063,30,10,2021,6,14,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Derby County,342,Blackburn,59,0,2,1,2
327264,30,10,2021,6,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Watford,346,Southampton,340,0,1,0,1
327265,30,10,2021,6,16,30,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Man United,66,0,1,0,3
328056,30,10,2021,6,19,0,15.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Reading,355,Bournemouth,1044,0,1,0,2
327266,31,10,2021,7,14,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Norwich,68,Leeds United,341,0,0,1,2
327272,31,10,2021,7,16,30,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,West Ham,563,1,2,1,4
327263,1,11,2021,1,20,0,10.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Everton,62,2,0,2,1
328047,2,11,2021,2,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Swansea,72,1,2,1,2
328049,2,11,2021,2,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Nottingham,351,Sheffield Utd,356,0,0,1,1
328051,2,11,2021,2,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Middlesbrough,343,0,1,3,1
328048,2,11,2021,2,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Peterborough,1077,Huddersfield,394,0,0,1,1
328050,2,11,2021,2,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Reading,355,0,0,1,0
328052,2,11,2021,2,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Bristol City,387,1,0,3,0
328045,3,11,2021,3,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Barnsley,357,Derby County,342,1,1,2,1
328043,3,11,2021,3,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Preston NE,1081,0,0,1,2
328046,3,11,2021,3,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Fulham,63,0,2,0,7
328042,3,11,2021,3,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,QPR,69,0,1,0,1
328044,3,11,2021,3,19,45,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackpool,336,Stoke,70,0,0,0,1
328041,3,11,2021,3,20,0,16.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Hull City,322,0,0,1,0
327254,5,11,2021,5,20,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Aston Villa,58,1,0,1,0
327255,6,11,2021,6,12,30,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Man City,65,0,2,0,2
327258,6,11,2021,6,15,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Wolverhampton,76,0,0,2,0
328038,6,11,2021,6,15,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Sheffield Utd,356,1,1,3,1
327261,6,11,2021,6,15,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Norwich,68,0,2,1,2
328034,6,11,2021,6,15,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Derby County,342,1,1,1,1
328030,6,11,2021,6,15,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Swansea,72,1,0,4,0
328036,6,11,2021,6,15,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Bristol City,387,0,1,3,2
328032,6,11,2021,6,15,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Peterborough,1077,Fulham,63,0,0,0,1
328040,6,11,2021,6,15,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Barnsley,357,Hull City,322,0,1,0,2
328029,6,11,2021,6,15,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Huddersfield,394,0,1,2,1
328033,6,11,2021,6,15,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Nottingham,351,Preston NE,1081,2,0,3,0
327259,6,11,2021,6,15,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Burnley,328,1,0,1,1
328035,6,11,2021,6,15,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Stoke,70,0,1,0,1
328031,6,11,2021,6,15,0,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Middlesbrough,343,0,1,1,1
328039,6,11,2021,6,15,30,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Reading,355,1,0,1,2
328037,6,11,2021,6,17,30,17.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackpool,336,QPR,69,0,1,1,1
327260,6,11,2021,6,17,30,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Newcastle,67,1,0,1,1
327256,7,11,2021,7,14,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Leicester City,338,1,1,1,1
327262,7,11,2021,7,14,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Watford,346,0,0,1,0
327257,7,11,2021,7,14,0,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Tottenham,73,0,0,0,0
327253,7,11,2021,7,16,30,11.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Liverpool,64,1,1,3,2
328087,19,10,2021,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Derby County,342,Luton Town,389,1,0,2,2
328085,19,10,2021,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Millwall,384,1,1,1,2
328083,19,10,2021,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Bournemouth,1044,0,0,0,1
328086,19,10,2021,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Blackburn,59,0,0,1,0
328088,19,10,2021,2,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Nottingham,351,1,0,1,2
328084,20,10,2021,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Fulham,63,Cardiff,715,0,0,2,0
328080,20,10,2021,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Barnsley,357,1,0,2,0
328082,20,10,2021,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Birmingham,332,0,0,0,0
328078,20,10,2021,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,West Brom,74,0,1,2,1
328079,20,10,2021,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Coventry City,1076,0,1,2,1
328081,20,10,2021,3,18,45,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Peterborough,1077,1,1,1,2
328077,20,10,2021,3,19,0,13.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Reading,355,Blackpool,336,2,0,2,3
327282,22,10,2021,5,19,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Aston Villa,58,2,0,3,1
327279,23,10,2021,6,11,30,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Norwich,68,3,0,7,0
328065,23,10,2021,6,11,30,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Middlesbrough,343,0,1,0,2
327277,23,10,2021,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Watford,346,1,1,2,5
328071,23,10,2021,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Hull City,322,1,0,1,0
328067,23,10,2021,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Bristol City,387,2,0,3,0
328073,23,10,2021,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Huddersfield,394,2,0,3,0
327278,23,10,2021,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Newcastle,67,0,0,1,1
328075,23,10,2021,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Reading,355,0,0,2,0
327274,23,10,2021,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Burnley,328,1,1,2,2
327276,23,10,2021,6,14,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Wolverhampton,76,0,1,1,1
328072,23,10,2021,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Derby County,342,1,0,1,1
328068,23,10,2021,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Peterborough,1077,QPR,69,0,0,2,1
328074,23,10,2021,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackpool,336,Preston NE,1081,1,0,2,0
328070,23,10,2021,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Stoke,70,0,1,2,1
328066,23,10,2021,6,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Swansea,72,0,0,2,1
327280,23,10,2021,6,16,30,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Man City,65,0,3,1,4
328076,24,10,2021,7,11,30,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Barnsley,357,Sheffield Utd,356,0,0,2,3
327273,24,10,2021,7,13,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Tottenham,73,0,0,1,0
327281,24,10,2021,7,13,0,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Leicester City,338,0,1,1,2
328069,24,10,2021,7,14,0,14.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Nottingham,351,Fulham,63,0,1,0,4
327275,24,10,2021,7,15,30,9.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Liverpool,64,0,4,0,5
328090,15,10,2021,5,19,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Birmingham,332,0,0,1,0
328098,16,10,2021,6,11,30,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Fulham,63,QPR,69,1,0,4,1
327283,16,10,2021,6,11,30,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Watford,346,Liverpool,64,0,2,0,5
328096,16,10,2021,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Peterborough,1077,0,0,2,0
328100,16,10,2021,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Coventry City,1076,2,0,2,2
327285,16,10,2021,6,14,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Norwich,68,Brighton Hove,397,0,0,0,0
328094,16,10,2021,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Nottingham,351,Blackpool,336,1,0,2,1
327288,16,10,2021,6,14,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Man United,66,1,1,4,2
328092,16,10,2021,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Reading,355,Barnsley,357,0,0,1,0
328097,16,10,2021,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Hull City,322,1,0,2,0
328099,16,10,2021,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Bournemouth,1044,0,2,0,2
328095,16,10,2021,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Luton Town,389,0,1,0,2
328093,16,10,2021,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Derby County,342,0,0,0,0
327287,16,10,2021,6,14,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Burnley,328,1,0,2,0
328091,16,10,2021,6,14,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Stoke,70,0,0,2,1
327284,16,10,2021,6,14,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Leeds United,341,0,0,1,0
327291,16,10,2021,6,14,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Wolverhampton,76,0,0,2,3
327290,16,10,2021,6,16,30,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Chelsea,61,0,1,0,1
328089,17,10,2021,7,11,0,12.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Cardiff,715,1,0,3,0
327289,17,10,2021,7,13,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,West Ham,563,0,0,0,1
327286,17,10,2021,7,15,30,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Tottenham,73,1,3,2,3
327292,18,10,2021,1,19,0,8.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Crystal Palace,354,1,0,2,2
328114,29,9,2021,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Peterborough,1077,Bournemouth,1044,0,0,0,0
328117,29,9,2021,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Derby County,342,Reading,355,1,0,1,0
328115,29,9,2021,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Bristol City,387,0,0,1,0
328118,29,9,2021,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Barnsley,357,Nottingham,351,1,0,1,3
328113,29,9,2021,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Fulham,63,Swansea,72,3,1,3,1
328116,29,9,2021,3,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Coventry City,1076,4,0,5,0
328103,1,10,2021,5,18,45,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,West Brom,74,0,0,1,0
328108,2,10,2021,6,11,30,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Fulham,63,0,1,4,1
327296,2,10,2021,6,11,30,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Everton,62,1,0,1,1
328102,2,10,2021,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Reading,355,0,1,0,1
328104,2,10,2021,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Preston NE,1081,1,1,3,2
328110,2,10,2021,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackpool,336,Blackburn,59,2,0,2,1
328106,2,10,2021,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Huddersfield,394,0,0,0,0
327298,2,10,2021,6,14,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Watford,346,1,0,1,0
327301,2,10,2021,6,14,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Norwich,68,0,0,0,0
328112,2,10,2021,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Barnsley,357,Millwall,384,0,0,0,1
327300,2,10,2021,6,14,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Southampton,340,1,0,3,1
328105,2,10,2021,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Peterborough,1077,Bristol City,387,2,2,2,3
328101,2,10,2021,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Derby County,342,Swansea,72,0,0,0,0
328111,2,10,2021,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Nottingham,351,0,2,0,3
327293,2,10,2021,6,14,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Newcastle,67,1,1,2,1
328107,2,10,2021,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Middlesbrough,343,0,0,2,0
328109,2,10,2021,6,14,0,11.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Sheffield Utd,356,0,0,2,1
327302,2,10,2021,6,16,30,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Arsenal,57,0,0,0,0
327294,3,10,2021,7,13,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Brentford,402,0,1,1,2
327299,3,10,2021,7,13,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Leicester City,338,0,2,2,2
327295,3,10,2021,7,13,0,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Aston Villa,58,1,0,2,1
327297,3,10,2021,7,15,30,7.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Man City,65,0,0,2,2
327321,19,9,2021,7,13,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Leicester City,338,1,0,2,1
327314,19,9,2021,7,13,0,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Man United,66,1,1,1,2
327315,19,9,2021,7,15,30,5.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Chelsea,61,0,0,0,3
328132,24,9,2021,5,18,45,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Peterborough,1077,0,0,3,0
328127,24,9,2021,5,19,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,QPR,69,0,1,2,1
327305,25,9,2021,6,11,30,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Aston Villa,58,0,0,0,1
327310,25,9,2021,6,11,30,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Man City,65,0,0,0,1
328130,25,9,2021,6,11,30,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Reading,355,Middlesbrough,343,0,0,1,0
327303,25,9,2021,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Watford,346,Newcastle,67,0,1,1,1
328135,25,9,2021,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackpool,336,Barnsley,357,1,0,1,0
328131,25,9,2021,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Nottingham,351,Millwall,384,0,1,1,1
328133,25,9,2021,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Fulham,63,0,0,1,1
328126,25,9,2021,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Cardiff,715,3,0,5,1
327306,25,9,2021,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Burnley,328,1,2,2,2
328128,25,9,2021,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Hull City,322,1,0,2,0
327308,25,9,2021,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Norwich,68,1,0,2,0
328134,25,9,2021,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Luton Town,389,2,0,2,1
328136,25,9,2021,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Preston NE,1081,0,0,0,0
327307,25,9,2021,6,14,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,West Ham,563,1,0,1,2
328129,25,9,2021,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Derby County,342,0,0,1,0
328125,25,9,2021,6,14,0,9.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Huddersfield,394,1,0,1,0
327311,25,9,2021,6,16,30,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Liverpool,64,1,1,3,3
327304,26,9,2021,7,13,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Wolverhampton,76,0,0,0,1
327312,26,9,2021,7,15,30,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Tottenham,73,3,0,3,1
327309,27,9,2021,1,19,0,6.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,1,0,1,1
328122,28,9,2021,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Sheffield Utd,356,2,0,2,0
328124,28,9,2021,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Blackburn,59,1,0,3,2
328120,28,9,2021,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Birmingham,332,1,0,2,0
328119,28,9,2021,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,West Brom,74,0,1,0,4
328121,28,9,2021,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Stoke,70,1,1,1,1
328123,28,9,2021,2,18,45,10.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Blackpool,336,0,1,1,1
328172,10,9,2021,5,19,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Derby County,342,1,0,2,0
327329,11,9,2021,6,11,30,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Tottenham,73,0,0,3,0
327323,11,9,2021,6,14,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Watford,346,Wolverhampton,76,0,0,0,2
327325,11,9,2021,6,14,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Newcastle,67,1,0,4,1
328161,11,9,2021,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Hull City,322,0,0,0,0
328167,11,9,2021,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Middlesbrough,343,0,0,2,0
328163,11,9,2021,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Millwall,384,0,0,1,1
328169,11,9,2021,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Barnsley,357,1,0,3,0
327331,11,9,2021,6,14,0,4.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Brighton Hove,397,0,0,0,1
328165,11,9,2021,6,14,0,6.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Peterborough,1077,1,1,6,2
